1218	0.01
1219	0.03
1220	0.04
1221	0.04
1222	0.06
1223	0.06
1224	0.06
1225	0.05
1226	0.04
1227	0.02
1228	0
1229	-0.02
1230	-0.04
1231	-0.04
1232	-0.05
1233	-0.07
1234	-0.06
1235	-0.07
1236	-0.05
1237	-0.04
1238	-0.03
1239	-0.01
1240	0.01
1241	0.02
1242	0.02
1243	0.02
1244	0.03
1245	0.02
1246	0.02
1247	0
1248	0
1249	-0.01
1250	-0.01
1251	-0.02
1252	-0.02
1253	-0.05
1254	-0.08
1255	-0.09
1256	-0.09
1257	-0.09
1258	-0.1
1259	-0.11
1260	-0.12
1261	-0.12
1262	-0.13
1263	-0.14
1264	-0.1
1265	-0.07
1266	-0.05
1267	-0.05
1268	-0.05
1269	-0.04
1270	-0.03
1271	-0.02
1272	-0.03
1273	-0.03
1274	-0.03
1275	-0.04
1276	-0.03
1277	-0.03
1278	-0.03
1279	-0.05
1280	-0.06
1281	-0.07
1282	-0.08
1283	-0.1
1284	-0.09
1285	-0.09
1286	-0.11
1287	-0.12
1288	-0.12
1289	-0.12
1290	-0.09
1291	-0.09
1292	-0.09
1293	-0.09
1294	-0.06
1295	-0.05
1296	-0.05
1297	-0.04
1298	-0.04
1299	-0.02
1300	0.01
1301	0.01
1302	0.03
1303	0.03
1304	0.04
1305	0.03
1306	0.03
1307	0.02
1308	0.02
1309	0.02
1310	0.02
1311	0.02
1312	0.01
1313	0.01
1314	0.01
1315	0
1316	-0.01
1317	-0.02
1318	0
1319	0
1320	0.01
1321	0.01
1322	0
1323	-0.01
1324	-0.02
1325	-0.03
1326	-0.03
1327	-0.02
1328	-0.02
1329	-0.01
1330	-0.02
1331	-0.04
1332	-0.06
1333	-0.07
1334	-0.06
1335	-0.06
1336	-0.05
1337	-0.07
1338	-0.07
1339	-0.08
1340	-0.1
1341	-0.11
1342	-0.11
1343	-0.11
1344	-0.11
1345	-0.12
1346	-0.13
1347	-0.13
1348	-0.12
1349	-0.12
1350	-0.13
1351	-0.12
1352	-0.12
1353	-0.13
1354	-0.12
1355	-0.11
1356	-0.1
1357	-0.09
1358	-0.09
1359	-0.08
1360	-0.06
1361	-0.04
1362	-0.03
1363	-0.03
1364	-0.02
1365	-0.01
1366	-0.02
1367	-0.02
1368	-0.01
1369	-0.01
1370	-0.02
1371	-0.03
1372	-0.04
1373	-0.05
1374	-0.05
1375	-0.04
1376	-0.04
1377	-0.04
1378	-0.04
1379	-0.03
1380	-0.02
1381	0
1382	0
1383	-0.01
1384	0
1385	0
1386	-0.01
1387	0
1388	-0.01
1389	-0.01
1390	-0.03
1391	-0.02
1392	-0.04
1393	-0.04
1394	-0.03
1395	-0.03
1396	-0.03
1397	-0.02
1398	-0.02
1399	0
1400	0
1401	0
1402	-0.01
1403	0
1404	0.01
1405	0.01
1406	0.03
1407	0.03
1408	0.02
1409	0.02
1410	0
1411	0
1412	0
1413	0
1414	0
1415	-0.01
1416	-0.01
1417	-0.02
1418	-0.03
1419	-0.02
1420	0
1421	0
1422	0.01
1423	0
1424	-0.01
1425	-0.01
1426	-0.01
1427	-0.02
1428	-0.01
1429	-0.01
1430	-0.02
1431	-0.04
1432	-0.03
1433	-0.05
1434	-0.05
1435	-0.06
1436	-0.06
1437	-0.06
1438	-0.06
1439	-0.07
1440	-0.08
1441	-0.08
1442	-0.08
1443	-0.08
1444	-0.09
1445	-0.09
1446	-0.09
1447	-0.1
1448	-0.12
1449	-0.12
1450	-0.13
1451	-0.13
1452	-0.14
1453	-0.15
1454	-0.15
1455	-0.15
1456	-0.15
1457	-0.15
1458	-0.15
1459	-0.13
1460	-0.14
1461	-0.14
1462	-0.14
1463	-0.13
1464	-0.14
1465	-0.13
1466	-0.13
1467	-0.13
1468	-0.13
1469	-0.14
1470	-0.15
1471	-0.16
1472	-0.16
1473	-0.16
1474	-0.16
1475	-0.16
1476	-0.17
1477	-0.18
1478	-0.19
1479	-0.2
1480	-0.18
1481	-0.18
1482	-0.17
1483	-0.16
1484	-0.16
1485	-0.16
1486	-0.14
1487	-0.13
1488	-0.13
1489	-0.12
1490	-0.12
1491	-0.12
1492	-0.12
1493	-0.12
1494	-0.13
1495	-0.14
1496	-0.13
1497	-0.14
1498	-0.13
1499	-0.11
1500	-0.11
1501	-0.1
1502	-0.1
1503	-0.1
1504	-0.09
1505	-0.07
1506	-0.05
1507	-0.04
1508	-0.03
1509	-0.03
1510	-0.03
1511	-0.04
1512	-0.04
1513	-0.03
1514	-0.03
1515	-0.02
1516	-0.03
1517	-0.06
1518	-0.08
1519	-0.11
1520	-0.12
1521	-0.12
1522	-0.12
1523	-0.12
1524	-0.12
1525	-0.12
1526	-0.13
1527	-0.13
1528	-0.11
1529	-0.09
1530	-0.07
1531	-0.07
1532	-0.06
1533	-0.06
1534	-0.06
1535	-0.07
1536	-0.07
1537	-0.08
1538	-0.08
1539	-0.1
1540	-0.12
1541	-0.13
1542	-0.14
1543	-0.16
1544	-0.17
1545	-0.18
1546	-0.18
1547	-0.18
1548	-0.17
1549	-0.17
1550	-0.17
1551	-0.16
1552	-0.16
1553	-0.15
1554	-0.14
1555	-0.13
1556	-0.13
1557	-0.13
1558	-0.13
1559	-0.12
1560	-0.1
1561	-0.11
1562	-0.11
1563	-0.11
1564	-0.12
1565	-0.11
1566	-0.11
1567	-0.1
1568	-0.1
1569	-0.1
1570	-0.09
1571	-0.09
1572	-0.08
1573	-0.06
1574	-0.06
1575	-0.07
1576	-0.08
1577	-0.08
1578	-0.08
1579	-0.07
1580	-0.07
1581	-0.08
1582	-0.1
1583	-0.1
1584	-0.12
1585	-0.12
1586	-0.12
1587	-0.12
1588	-0.12
1589	-0.12
1590	-0.13
1591	-0.12
1592	-0.13
1593	-0.12
1594	-0.12
1595	-0.11
1596	-0.14
1597	-0.16
1598	-0.16
1599	-0.17
1600	-0.18
1601	-0.19
1602	-0.21
1603	-0.23
1604	-0.25
1605	-0.24
1606	-0.24
1607	-0.23
1608	-0.21
1609	-0.21
1610	-0.21
1611	-0.21
1612	-0.21
1613	-0.2
1614	-0.19
1615	-0.19
1616	-0.21
1617	-0.22
1618	-0.22
1619	-0.23
1620	-0.23
1621	-0.23
1622	-0.24
1623	-0.24
1624	-0.25
1625	-0.26
1626	-0.25
1627	-0.25
1628	-0.26
1629	-0.26
1630	-0.26
1631	-0.25
1632	-0.24
1633	-0.24
1634	-0.24
1635	-0.23
1636	-0.24
1637	-0.24
1638	-0.25
1639	-0.25
1640	-0.23
1641	-0.23
1642	-0.24
1643	-0.26
1644	-0.25
1645	-0.23
1646	-0.23
1647	-0.21
1648	-0.21
1649	-0.21
1650	-0.19
1651	-0.18
1652	-0.17
1653	-0.16
1654	-0.15
1655	-0.15
1656	-0.15
1657	-0.16
1658	-0.16
1659	-0.15
1660	-0.14
1661	-0.15
1662	-0.15
1663	-0.16
1664	-0.17
1665	-0.17
1666	-0.17
1667	-0.17
1668	-0.16
1669	-0.17
1670	-0.18
1671	-0.19
1672	-0.2
1673	-0.22
1674	-0.23
1675	-0.24
1676	-0.24
1677	-0.25
1678	-0.26
1679	-0.27
1680	-0.27
1681	-0.29
1682	-0.28
1683	-0.27
1684	-0.25
1685	-0.24
1686	-0.23
1687	-0.22
1688	-0.21
1689	-0.21
1690	-0.22
1691	-0.21
1692	-0.22
1693	-0.23
1694	-0.24
1695	-0.25
1696	-0.26
1697	-0.26
1698	-0.26
1699	-0.26
1700	-0.27
1701	-0.27
1702	-0.25
1703	-0.24
1704	-0.24
1705	-0.22
1706	-0.21
1707	-0.19
1708	-0.19
1709	-0.21
1710	-0.2
1711	-0.18
1712	-0.17
1713	-0.17
1714	-0.16
1715	-0.13
1716	-0.15
1717	-0.13
1718	-0.14
1719	-0.13
1720	-0.11
1721	-0.11
1722	-0.12
1723	-0.11
1724	-0.11
1725	-0.12
1726	-0.13
1727	-0.12
1728	-0.13
1729	-0.14
1730	-0.14
1731	-0.15
1732	-0.15
1733	-0.15
1734	-0.15
1735	-0.14
1736	-0.14
1737	-0.15
1738	-0.14
1739	-0.14
1740	-0.14
1741	-0.15
1742	-0.15
1743	-0.15
1744	-0.15
1745	-0.16
1746	-0.17
1747	-0.17
1748	-0.15
1749	-0.16
1750	-0.15
1751	-0.15
1752	-0.15
1753	-0.15
1754	-0.15
1755	-0.14
1756	-0.12
1757	-0.11
1758	-0.1
1759	-0.11
1760	-0.1
1761	-0.1
1762	-0.09
1763	-0.09
1764	-0.08
1765	-0.09
1766	-0.09
1767	-0.1
1768	-0.1
1769	-0.1
1770	-0.09
1771	-0.08
1772	-0.1
1773	-0.11
1774	-0.11
1775	-0.11
1776	-0.1
1777	-0.1
1778	-0.13
1779	-0.15
1780	-0.17
1781	-0.17
1782	-0.18
1783	-0.17
1784	-0.15
1785	-0.15
1786	-0.15
1787	-0.14
1788	-0.14
1789	-0.11
1790	-0.1
1791	-0.09
1792	-0.11
1793	-0.11
1794	-0.1
1795	-0.12
1796	-0.12
1797	-0.12
1798	-0.11
1799	-0.1
1800	-0.09
1801	-0.09
1802	-0.09
1803	-0.07
1804	-0.07
1805	-0.09
1806	-0.11
1807	-0.12
1808	-0.13
1809	-0.15
1810	-0.18
1811	-0.2
1812	-0.21
1813	-0.22
1814	-0.24
1815	-0.25
1816	-0.25
1817	-0.23
1818	-0.23
1819	-0.22
1820	-0.23
1821	-0.22
1822	-0.21
1823	-0.2
1824	-0.18
1825	-0.18
1826	-0.16
1827	-0.16
1828	-0.17
1829	-0.19
1830	-0.21
1831	-0.21
1832	-0.22
1833	-0.23
1834	-0.24
1835	-0.25
1836	-0.26
1837	-0.28
1838	-0.28
1839	-0.27
1840	-0.25
1841	-0.23
1842	-0.21
1843	-0.2
1844	-0.19
1845	-0.18
1846	-0.16
1847	-0.15
1848	-0.13
1849	-0.11
1850	-0.11
1851	-0.13
1852	-0.15
1853	-0.16
1854	-0.16
1855	-0.15
1856	-0.16
1857	-0.18
1858	-0.19
1859	-0.19
1860	-0.2
1861	-0.2
1862	-0.18
1863	-0.16
1864	-0.15
1865	-0.14
1866	-0.13
1867	-0.13
1868	-0.11
1869	-0.11
1870	-0.11
1871	-0.11
1872	-0.1
1873	-0.06
1874	-0.08
1875	-0.1
1876	-0.1
1877	-0.09
1878	-0.12
1879	-0.13
1880	-0.14
1881	-0.12
1882	-0.11
1883	-0.13
1884	-0.16
1885	-0.17
1886	-0.17
1887	-0.19
1888	-0.21
1889	-0.22
1890	-0.22
1891	-0.2
1892	-0.19
1893	-0.19
1894	-0.18
1895	-0.17
1896	-0.15
1897	-0.16
1898	-0.16
1899	-0.15
1900	-0.15
1901	-0.14
1902	-0.17
1903	-0.2
1904	-0.22
1905	-0.24
1906	-0.27
1907	-0.3
1908	-0.31
1909	-0.3
1910	-0.26
1911	-0.27
1912	-0.29
1913	-0.28
1914	-0.27
1915	-0.25
1916	-0.23
1917	-0.21
1918	-0.19
1919	-0.17
1920	-0.16
1921	-0.15
1922	-0.13
1923	-0.09
1924	-0.09
1925	-0.06
1926	-0.03
1927	-0.02
1928	-0.02
1929	0
1930	0.01
1931	0.02
1932	0.03
1933	0.05
1934	0.07
1935	0.1
1936	0.11
1937	0.11
1938	0.12
1939	0.17
1940	0.18
1941	0.19
1942	0.19
1943	0.18
1944	0.17
1945	0.15
1946	0.16
1947	0.16
1948	0.17
1949	0.16
1950	0.13
1951	0.1
1952	0.11
1953	0.12
1954	0.13
1955	0.13
1956	0.15
1957	0.16
1958	0.16
1959	0.13
1960	0.12
1961	0.13
1962	0.15
1963	0.14
1964	0.13
1965	0.11
1966	0.09
1967	0.07
1968	0.07
1969	0.03
1970	0.04
1971	0.03
1972	0.03
1973	0.03
1974	0.03
1975	0.04
1976	0.07
1977	0.09
1978	0.13
1979	0.12
1980	0.13
1981	0.14
1982	0.19
1983	0.21
1984	0.23
1985	0.27
1986	0.29
1987	0.28
1988	0.29
1989	0.3
1990	0.36
1991	0.38
1992	0.42
1993	0.46
